true,pred,prob_pos,text_snippet
0,1,0.5433960024597417,"in my review of "" the spy who shagged me , "" i postulated an unbreakable law of film physics : every time a sequel is as good as or better than the previous film in the series , it is followed by a third movie that is a bore .  the cause is probably complacency ; a studio sighs with relief when part 2 lives up to expectations and figures part 3 is a sure thing .   "" scream 3 "" provides the latest proof of this rule .  in los angeles production has begun on "" stab 3 : return to woodsboro , "" the "
1,0,0.4556661310093029,"i'm not really sure what to think about "" crash . ""  on the surface , it's a cold , boring , unerotic porn with name starts , a name director , and some cool camerawork .  i mean , it left me completely bored , unsatisfied , and generally kinda weirded out .  but then again , not every film's supposed to leave you entertained .   "" crash "" is structured to play like a porn flick , but with significantly more plot and dialogue .  while we see several extremely taboo scenes of weirdo sex , we also"
0,1,0.5490981867929545,"there's a good , and timely , story trapped deep within the excess of murder in the first , a new movie about the abuses of our prison system .  with a country wrapped up in feverish debate over the crime issue and the rights of the accused and the incarcerated in jeopardy , this expose would offer something rare to recent american movies--a point of view .  but director marc rocco makes it clear from the beginning that pretentious , often nauseating , camera movements and slick , mtv- style lig"
1,0,0.4476698654778519,"in 1987 the stock market crashed , and oliver stone's wall street was released to critical acclaim and packed movie houses .  wall street lucked out in its timing ; the recent crash gave the film a resonation it might not of had , and though its kill-or-be-killed approach to business was exaggerated , that very ideology was keyed into the mind set of the quintessential reagan-era businessman .  stone constructed his film as a mythical good vs . evil tale relayed in the fast-paced milieu of the b"
1,0,0.4177223178661249,"there's something about ben stiller that makes him a popular choice among casting directors these days .  stiller currently has three projects in circulation , and what other actor can lay claim to that ?  he's in "" there's something about mary , "" which i * still * haven't seen .  and he's in the acerbic "" your friends & neighbors , "" playing a talkative , sexually-frustrated drama coach called jerri .  now there's "" permanent midnight , "" in which stiller plays another jerry , this one a heroi"
0,1,0.6232902542838669,"as any reasonable human being would , i must admit that occasionally i am befuddled by certain things .  i am befuddled by fight club .  now sometimes our favorite films are panned by critics and do not achieve critical success until much later , sometimes as much as ten or twenty years later .  perhaps it is because these films are way ahead of their time .  perhaps it is because they are so new and complex that only after years of allowing them to sink in do we truly appreciate and understand "
1,0,0.4229098331326527,"the promotion for fear and loathing in las vegas ? has made the film out to be a comedy , and for about the first hour or so it seems like it might be one .  it's 1971 , and the hippie movement has left behind quite a few wash-outs , among them journalist raoul duke ( johnny depp ) and his "" attorney "" dr . gonzo ( benito del toro ) .  these two spend most of the film in a drug-induced stupor , having strange hallucinations , trashing their hotel rooms , and either annoying or scaring almost eve"
1,0,0.437582737436964," "" the fighting sullivans "" contains a major plot development in the last ten minutes that every movie guide has seen fit to give away .  there was no dramatic tension for me while watching the film , as i knew exactly what was going to happen .  and that's the worst thing that can happen before viewing a movie .  because of this , i will tread lightly so i don't ruin it for anyone reading this review , and it would be very advisable to avoid all other material regarding this film until after yo"
1,0,0.42542923875041233,"first , i am not a big fan of the x-files tv series .  i have nothing against it particularly , i just don't happen to watch it .  having said that , i can now say that i liked the x-files pretty well .  for us non-fans , there's nothing big going for it , but there are a lot of little things .  the movie opens on an ice cave in north texas in 35 , 000 b . c .  two proto-humans enter the cave and find a space alien cocooned inside .  the alien breaks free and kills one man in a struggle while th"
0,1,0.6097221882565999,"one of the most respected names in american independent filmmaking is john sayles .  he has built a strong reputation with films like matewan and the secret of roan inish , and one of his best was his last film , lone star .  after sayles gave us this complex and unconventional look at ethnic tensions on the us-mexico border , expectation ran high for his next film .  unfortunately , his men with guns is not the film anyone was hoping for .  we are essentially told in the first reel where the fi"
0,1,0.5602440443783162,"the recent onslaught of film noir that has popped up in multiplexes , with everything ranging from "" l . a . confidential "" to "" palmetto "" to "" the big lebowski , "" has proved to be an artistic commodity for veteran , talented directors .  with this particular genre , directors are able to collate the sleazy underworld of the lower-class and the glamorous , opulent upper-class , while maintaining the noirish , ambiguous ambience , the staple of film noir .   "" wild things "" could be classified "
0,1,0.5219398387157081,"if you're into watching near on two hours of bored , foul-mouthed florida teens having sex , doing drugs , having sex , listening to eminem , having sex , playing video games , having sex , and killing one of their peers , then "" bully "" 's for you .  based on jim schutze's novelization of a true-life event , "" bully "" charts the story of a handful of disenchanted teenagers who , in 1993 , murdered their high school bully in cold , calculated blood .  the film could have provided fascinating ins"
1,0,0.45304976590469126,"airplane ! is considered among many to be the epitome of satire film-making .  after all , it's brought to us by one of the best known satire writing/directing teams .  even if most people don't recognize the names behind the films , they are bound to recognize the titles : airplane ! , top secret , the naked gun , and hot shots to name a few .  but although the zucker/abrahams/zucker team was first introduced with the kentucky fried movie in 1977 , airplane !  remains the true cornerstone of th"
0,1,0.5899181125123251,"i have nothing against unabashedly romantic films .  when done right , with at least slightly evident restraint , they can be engaging , sweeping , appealing .  but it's a hell of a shame when someone botches it as badly as nora ephron botched sleepless in seattle , a hollow , boring romance that should appeal only to the most gullible of viewers ; the ones willing to buy into ephron's whiny views of life and romance .  tom hanks and meg ryan , two of hollywood's most likeable stars play sam bal"
0,1,0.5650089094908576,"a couple of criminals ( mario van peebles and loretta devine ) move into a rich family's house in hopes of conning them out of their jewels .  however , someone else steals the jewels before they are able to get to them .  writer mario van peebles delivers a clever script with several unexpected plot twists , but director mario van peebles undermines his own high points with haphazard camera work , editing and pacing .  it felt as though the film should have been wrapping up at the hour mark , b"
1,0,0.492859824665764,"the first thing you notice about this movie is that it's cold .  placed in minnesota and north dakota during the winter , many of the scenes take place outside with long scenes of snow-covered ground against a background of white .  just what we need as bloomington struggles out of the endless long cold night .  as with most coen brothers films , this features outlandish characters in nefarious schemes , each of which works out in the oddest way possible .  a car salesman hires a couple of hoods"
1,0,0.4027088788572007,"synopsis : it's 1977 in a small italian american neighborhood in new york .  disco music is popular , and the sexual revolution is on , but the people of new york are not happy .  in fact , they're terrified .  as in spike lee's do the right thing a heat wave has the city in its grip , and peoples' tempers are flaring .  the cool of night offers no respite : the neighborhood is being terrorized by a nocturnal psychotic killer who calls himself the son of sam .  no one knows who the son of sam is"
1,0,0.48834982233221436,"i tried hard not like this movie without succeeding .  it contains parts of bringing up baby , any hepburn/tracy film , part of the plot of war games , cary grant and rosalind russell in his girl friday , elevator shaft action , train action , and murder .  it is cute , funny , suspenseful ( a little bit ) , sexy ( a little bit ) .  one of the bad guys was a surprise .  the pace is fast enough , there are some "" action "" scenes .  i think that this is a reasonable family summer movie for familie"
1,0,0.4668131567542088,"labelling is sometimes everything .  in original mad max , the opening title set the plot of the movie in near future , thus making it one of the science fiction classics , despite the future world being almost exactly like our own .  walter hill wanted the same opening title for his action classic the warriors .  producers weren't thrilled by that idea and consequently the movie lost all of its futuristic overtones .  on the other hand , producers were right on the mark ; walter hill was accuse"
0,1,0.5998670564346165,"i read the new yorker magazine and i enjoy some of their really in-depth articles about some incident .  they will take some incident like the investigation of a mysterious plane crash and tell you what happened in detail .  it becomes a real education in what agencies get involved and how theories are suggested , and what kind of pressure the investigators are under , and just about any other aspect you can think of .  frequently i get the feeling that the article sounded exciting , but i am be"
0,1,0.6124879753546748,"the art of woo attempts to be one of those films like breakfast at tiffany's in which the audience is rooting for some sweet , vulnerable , irresistible woman to work out her problems and to find happiness .  the problem is that helen lee who writes and directs seems to have written alessa woo ( played by sook-yin lee ) as neither sweet nor vulnerable and she is quite resistible .  alessa is a young woman who happens to be a brilliant art dealer in the toronto art scene .  this is some sort of a"
1,0,0.39480730538174913,"cinema has been around for about a hundred years now . ?  it's not my job to recap this century every time i talk about a new film , but i'd like to think that i'm beginning to understand the art more as i watch more films from before my time .  recently , i've seen the films of hitchcock , capra , fellini , godard , kurosawa , chaplin , lang , and many others .   ? those men were talented artists , and their films reflect their genius . ?  they are likely to be remembered for .   .   .  well , "
1,0,0.4113761259013773," "" desperate measures "" was something i was excited about seeing back when it was originally scheduled to be released : summer '97 .  for some reason , it was delayed until hollywood's traditional dumping ground : january .  now that it's out , i see no real reason for that delay , as it's a simple yet highly entertaining film .  michael keaton stars as a maniacial murderer who's bone marrow can save the life of the dying son of a san francisco police detective ( garcia ) .  keaton agrees to the"
1,0,0.3737664488069301,"aliens ! ! well , that is what this movie is about .  computer generated aliens .  ok , the movie is not just about computer generated aliens .  it's about computer generated aliens and a secret organization known as mib .  if one wasn't green and running around the other would not exist as it's known .  the computer graphics in this movie are spectacular , they make you want to believe that aliens like the ones depicted exits .  since seeing this movie i have to agree concede that denis rodman "
1,0,0.48317831081771256,"it's a fact that a good thriller or action movie doesn't need violence to be good or worth watching .  all it takes is potential violence to make the audience bite their nails .  and what kind of violence could be more efficient than a global thermo-nuclear war ?  and potential violence is the premiss wargames is built upon .  a computer whiz-kid , david , is usually contended with hacking into the school computer to change his grades .  but after having read an advertisment for an upcoming comp"
1,0,0.45740425609323093,"i have seen several ( but not that many ) woody allen movies .  i didn't particulary like radio days , the purple rose of cairo , play it again , sam .  i quite enjoyed manhatten murder mystery and everything . . .  sex , and i loved might aphrodite .  however i found bullets over broadway to be a snoozing bore .  and bullets got some very raving reviews , but i didn't think i'd like .  but i finally saw it ( double feature with ready to wear i think ) and hated it .  since . . .  i love you als"
1,0,0.4318702305650055,"in the grand scheme of mel gibson movies , payback was better than conspiracy theory , but not as good as braveheart or lethal weapon .  in other words , it's a decent couple of hours of entertainment , but 20 years from now if a they compile a list of mel gibson's greatest hits , payback probably won't be on it .  gibson plays a crook who gets double crossed by his partner after they heist a payroll .  mel's partner needed the money to pay off a mob debt .  so he puts a couple of bullets in mel"
0,1,0.5438973460868335,"august and september are a wasteland when it comes to children's films , and october is a dumping ground for munchkin movies the studios don't want to see slaughtered against family-oriented thanksgiving films .  last year , the benevolent studio gods gave us digimon , and this year , they bestow max keeble's big move on delighted moviegoers across the country .  parents will be thrilled because they'll finally have something to drag little austin and kayla to see that doesn't smell nearly as mu"
0,1,0.6629651492868998,"shakespeare in love is quite possibly the most enjoyable period piece ever made for the silver screen .  it is both humorous and romantic in a very unique blend that can successfully entertain any audience for the nearly 2 and and a half hours that it occupies .  that is , however , not to say it is a good film , a quality production or anything of the sort .  shakespeare in love is an incredibly cheap illusion that truly pans out to be very little quality or original work .  the finest sign of "
0,1,0.6080621579268856,"one might expect a cathartic viewing experience walking into a new jean-luc godard film .  after all , he was a founding member of the highly influential french new wave .  he is also an esteemed film critic , lending intelligence and historical perspective to us in much of his writing .  however , his latest creation , in praise of love , is possibly the most exasperating film experience of the year .  the abstract concept on which the film is based had merit , to dissect love into the followin"
0,1,0.6856834304164974,"after the recent animated debacles of , "" a rugrats movie , "" and "" a bug's life , "" i am seriously considering raising my highly negative rating on dreamworks' other insect film from october , "" antz . ""  i hated that movie , and yet , it is so much better than these latest two excursions .   "" a bug's life , "" is the second animated insect film in the last two months , and i hoped for the best , considering it was done in the wonderful style of pixar's last film , 1995's "" toy story , "" but in"
0,1,0.5171166437805752,"a disappointing biography about the homosexual relationship of two famous 19th century french poets .  the film managed to remove all the poetry from the poets and instead concentrated on their abrasive personalities .  the result is merely an academic exercise , leaving an emotional vacuum that it couldn't build on to show them as the poets they were .  on paper , this shouldn't have been so terrible -- it had a talented director in agnieszka holland ( "" the secret garden "" ) , a proven screenw"
0,1,0.5693304154446582,"the last of vampire-films offers plenty of blood and gore , but beyond that - nothing .  jack crow ( james woods ) is a professional vampire slayer that is secretly working for the vatican .  his and his men's mission is to clean the earth from vampires .  they have lost count of how many vampires they have slaughtered , but one has always escaped them .  valek ( thomas ian griffith ) - the dark messias and ruler of the undead that is older than time itself .  for all eternity the vampires have "
1,0,0.317021874808963,"plot : jet li is a chinese cop asked to help some french policemen nab a bad guy .  but one thing leads to another , and the next thing you know , li's being chased by the same french cops with whom he was supposed to be working .  a lot of ass-kicking , face-whippings , gun fights and . . . okay , a little more ass-kicking ensues .  critique : very cool !  now here's a movie that gives you exactly what you're looking for , if what you're looking for is kickass action , a palpable good cop/bad c"
1,0,0.3414593541270265,"ok , let's get one thing straight right away : maximum risk is no battleship potemkin ( although it does have some russians in it ! ) , but it's not too bad , really .  it's the new film from ringo lam , the latest hong kong filmmaker to defect to hollywood , and stars that minor league schwartzeneggar from belgium , jean-claude van damme ( who , you will recall , also starred in john woo's maiden hollywood effort , hard target ) .  in lam's film , van damme plays alain moreau , a french cop ( a"
1,0,0.2617912808924942,"i think the first thing this reviewer should mention is wether or not i am a fan of the x-files .  first , let me assure you that no prior experience with the series is required to fully enjoy this movie .  the producers are not stupid , making a movie just for fans of the series is not profitable .  you have to reach for a larger audience .  therefore , the movie is quite user-friendly .  altough , non-fans will only fail to understand certain emotions behind the looks many characters exchange "
0,1,0.5841677692119062,"susan granger's review of "" two can play that game "" ( screen gems )  since the success of "" waiting to exhale , "" there have been several romantic comedies about african-american professionals .  this female revenge fantasy , vivica a . fox plays shante smith , a stunning ad exec who seems to have reached the pinnacle of success : a mansion , a sporty car and an idyllic relationship with a hunky , hot-shot lawyer , morris chestnut .  she's at a point in her life when she dispenses advice to her"
